web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903376-3171","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/144-Clay-St-Vallejo-CA-94591/15667465_zpid/","Vallejo, CA 94591","Pre-foreclosure","144 Clay St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,200","2","1","$347,799","$347,799","Single Family","1942","Other","Central","Single Family","5,227 sqft","null","2","1","3","{""targetDiv"":""gpt-ad-fb05b4ee-c21d-4eca-9289-5a7f57e6957c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""144 Clay St"",""bd"":""2"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15667465"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5148831870142184411"",""sqftrange"":""1000-1499"",""price"":""373978"",""sqft"":""1200"",""posting_url"":"""",""mlong"":""-122.218922"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94591"",""mlat"":""38.109132"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISpxm9txc212nj0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""373978"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","",""
"1572903178-3007","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/0990-S-Regatta-Dr-Vallejo-CA-94591/2085754518_zpid/","Vallejo, CA 94591","Lot/land","0990 S Regatta Dr,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","6,969 sqft","null","None","$189,999","null","null","null","null","null","null","$1,695/mo","3","1","3","{""targetDiv"":""gpt-ad-95bcb197-3e2c-48f3-a277-b73ec51e7bcc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94591"",""aamgnrc1"":""0990 S Regatta Dr"",""mlat"":""38.065326"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISaxzy3wr074xs1000000000.jpg"",""zusr"":""true"",""city"":""Vallejo"",""proptp"":""lot"",""pid"":""2085754518"",""hood"":""Glen_Cove"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6654587623127278308"",""premieragent"":""no"",""price"":""189999"",""posting_url"":""http://greathomes.org/mls/property/21903697"",""mlong"":""-122.198907"",""state"":""CA"",""prange"":""150-199k""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","NEXT","https://www.zillow.com/vallejo-ca/8_p/"
"1572903700-3424","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/52-Greenfield-Ave-Vallejo-CA-94590/15655734_zpid/","Vallejo, CA 94590","For sale","52 Greenfield Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,420","3","1","$519,000","$519,000","Single Family","1940","Forced air","None","Single Family","5,662 sqft","$2,400/mo","3","1","2","{""targetDiv"":""gpt-ad-231b88c0-f07c-42a3-b096-4c3bae9580a8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""52 Greenfield Ave"",""bd"":""3"",""fsbid"":""9318"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15655734"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""1145570542825185880"",""sqftrange"":""1000-1499"",""price"":""519000"",""sqft"":""1420"",""posting_url"":""http://www.windermere.com/listing/99844406"",""mlong"":""-122.237209"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94590"",""mlat"":""38.119578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrp891mbirnvg0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Vista"",""yrblt"":""1940-1959"",""zestimate"":""519000"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904129-3661","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/115-Mira-Loma-St-Vallejo-CA-94590/15655574_zpid/","Vallejo, CA 94590","For sale","115 Mira Loma St,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","1,500","4","2","$519,538","$524,900","Single Family","1939","Other","No Data","Single Family","6,534 sqft","$2,295/mo","NA","2","null","{""targetDiv"":""gpt-ad-cf470e45-df05-4f4a-8e9f-c8207718122f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""115 Mira Loma St"",""bd"":""4"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15655574"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-967259241339168319"",""sqftrange"":""1500-1999"",""price"":""524900"",""sqft"":""1500"",""posting_url"":""http://greathomes.org/mls/property/21920758"",""mlong"":""-122.244338"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94590"",""mlat"":""38.118038"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3rdrrt784zuo0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Vista"",""yrblt"":""1920-1939"",""zestimate"":""519538"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904653-4066","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1306-Delwood-St-Vallejo-CA-94591/15670612_zpid/","Vallejo, CA 94591","For sale","1306 Delwood St,","","","","","","","","","1,008","3","1","$374,303","$369,900","Single Family","1955","None","None","Single Family","5,662 sqft","$2,150/mo","4","1","3","{""targetDiv"":""gpt-ad-86ab2621-cdd5-49ac-9fc6-48ed2f290aa4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1306 Delwood St"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15670612"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""5622410329945704050"",""sqftrange"":""1000-1499"",""price"":""369900"",""sqft"":""1008"",""posting_url"":""http://greathomes.org/mls/property/21927619"",""mlong"":""-122.20176"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94591"",""mlat"":""38.101902"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf4s0f04rubfd0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""374303"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903266-3085","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/459-Steffan-St-Vallejo-CA-94591/15669378_zpid/","Vallejo, CA 94591","Pre-foreclosure","459 Steffan St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,631","3","3","$413,796","$413,796","Single Family","1940","Other","Central","Single Family","6,534 sqft","null","2","1","3","{""targetDiv"":""gpt-ad-70f527bf-3fcc-4678-a181-c4bf61861bde"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""459 Steffan St"",""bd"":""3"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15669378"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4728955297367984535"",""sqftrange"":""1500-1999"",""price"":""444942"",""sqft"":""1631"",""posting_url"":"""",""mlong"":""-122.228786"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94591"",""mlat"":""38.095751"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISusdew0y8n06q0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""444942"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","NEXT","https://www.zillow.com/vallejo-ca/8_p/"
"1572904687-4098","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/387-San-Marcus-Dr-Vallejo-CA-94590/2083304160_zpid/","Vallejo, CA 94590","For sale","387 San Marcus Dr,","","","","","","","","","1,000","3","2","$125,900","$125,900","Mobile / Manufactured","1971","No Data","No Data","Mobile / Manufactured","$126","$2,000/mo","4","1","2","{""targetDiv"":""gpt-ad-aa2d7ace-a13d-457f-9610-ddd0abad100a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""387 San Marcus Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""mm"",""pid"":""2083304160"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""2418139682657354170"",""sqftrange"":""1000-1499"",""price"":""125900"",""sqft"":""1000"",""posting_url"":""http://greathomes.org/mls/property/21928044"",""mlong"":""-122.234959"",""state"":""CA"",""prange"":""100-149k"",""zip"":""94590"",""mlat"":""38.090332"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3usmgyjyt8x1000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""South_Vallejo"",""yrblt"":""1970-1979"",""zestimate"":""125900"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903470-3244","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1128-Warren-Ave-Vallejo-CA-94591/15672260_zpid/","Vallejo, CA 94591","Foreclosed","1128 Warren Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","3","null","$357,318","$357,318","Single Family","1958","Other","No Data","Single Family","7,840 sqft","null","3","1","3","{""targetDiv"":""gpt-ad-a8d17c17-ab2f-4321-b202-8ed9e8884af9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1128 Warren Ave"",""bd"":""3"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15672260"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7924018995456304463"",""sqftrange"":""1000-1499"",""price"":""384213"",""sqft"":""1260"",""posting_url"":"""",""mlong"":""-122.214851"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94591"",""mlat"":""38.088715"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""384213"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","",""
"1572903530-3290","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/306-Mayo-Ave-Vallejo-CA-94590/15659310_zpid/","Vallejo, CA 94590","Lot/land","306 Mayo Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","6,534 sqft","null","null","$130,000","null","null","null","null","null","null","$2,250/mo","2","1","2","{""targetDiv"":""gpt-ad-25922879-ffa8-4870-8f05-c7e29fb3bfa5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""306 Mayo Ave"",""bd"":""3"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""lot"",""pid"":""15659310"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7665672367592784294"",""sqftrange"":""1500-1999"",""price"":""130000"",""sqft"":""1717"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CB7364VL/"",""mlong"":""-122.233947"",""state"":""CA"",""park"":""yes"",""prange"":""100-149k"",""zip"":""94590"",""mlat"":""38.103217"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmqa0j5quw6jv1000000000.jpg"",""zusr"":""true"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572903751-3463","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1010-Thelma-Ave-Vallejo-CA-94591/15668362_zpid/","Vallejo, CA 94591","For sale","1010 Thelma Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,000","3","1","null","$374,000","Single Family","1950","Other","No Data","Single Family","5,227 sqft","$2,000/mo","2","1","3","{""targetDiv"":""gpt-ad-a0be2095-4e89-4fa8-a4ab-ad792f71c752"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1010 Thelma Ave"",""bd"":""3"",""fsbid"":""3031"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15668362"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""6858359607699392571"",""sqftrange"":""1000-1499"",""price"":""374000"",""sqft"":""1000"",""posting_url"":""https://www.century21.com/listingdetail/C21CH3FNL/"",""mlong"":""-122.218982"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94591"",""mlat"":""38.102915"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvo2nk3tvokjj1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""378887"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903484-3255","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/502-Indiana-St-Vallejo-CA-94590/15657161_zpid/","Vallejo, CA 94590","Pre-foreclosure / auction","502 Indiana St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","1","null","$238,306","$238,306","Single Family","1918","None","None","Single Family","2,450 sqft","null","2","2","null","{""targetDiv"":""gpt-ad-db7c3cd7-ef42-48eb-8d65-4f561e0af64e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""502 Indiana St"",""bd"":""1"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15657161"",""lot"":""1"",""zestibuck"":""250-299k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4500925725994280397"",""sqftrange"":""500-999"",""price"":""256244"",""sqft"":""667"",""posting_url"":"""",""mlong"":""-122.256208"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""94590"",""mlat"":""38.111181"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z200"",""hood"":""Vista"",""yrblt"":""1900-1919"",""zestimate"":""256244"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572903343-3144","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/116-Sunset-Ave-Vallejo-CA-94591/15669693_zpid/","Vallejo, CA 94591","Pre-foreclosure","116 Sunset Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","3","null","$470,973","$470,973","Single Family","1953","Other","No Data","Single Family","5,662 sqft","null","2","1","3","{""targetDiv"":""gpt-ad-9525931b-202a-48b0-934e-e28ff0e35bfc"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""116 Sunset Ave"",""bd"":""3"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15669693"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7300889911543187033"",""sqftrange"":""1500-1999"",""price"":""445000"",""sqft"":""1864"",""posting_url"":"""",""mlong"":""-122.220487"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94591"",""mlat"":""38.094117"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq1u13b0lt3t20000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""506423"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","",""
"1572904199-3689","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1309-Solano-Ave-Vallejo-CA-94590/15659530_zpid/","Vallejo, CA 94590","For sale","1309 Solano Ave,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","1,100","2","1","$317,724","$314,900","Single Family","1924","None","None","Single Family","4,356 sqft","$1,850/mo","2","1","2","{""targetDiv"":""gpt-ad-269926e5-d63c-487b-8aea-43bdd4df9d4d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1309 Solano Ave"",""bd"":""2"",""fsbid"":""14311"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15659530"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""7165261301990050305"",""sqftrange"":""1000-1499"",""price"":""314900"",""sqft"":""1100"",""posting_url"":""http://www.SolanoAgent.com"",""mlong"":""-122.241712"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94590"",""mlat"":""38.099548"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfw1zp8vt1aah1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""zestimate"":""317724"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903715-3434","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/255-Miravista-Way-Vallejo-CA-94589/15666048_zpid/","Vallejo, CA 94589","Pre-foreclosure","255 Miravista Way,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,805","3","2.5","$429,409","$429,409","Single Family","1988","Other","No Data","Single Family","5,662 sqft","null","2","2","2","{""targetDiv"":""gpt-ad-2a9a3e10-4b22-4213-b4a5-9c48edf91a6a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""255 Miravista Way"",""bd"":""3"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15666048"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""7231106385396495152"",""sqftrange"":""1500-1999"",""price"":""461731"",""sqft"":""1805"",""posting_url"":"""",""mlong"":""-122.226142"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94589"",""mlat"":""38.149294"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2nex587mg23c0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Madigan"",""yrblt"":""1980-1989"",""zestimate"":""461731"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903783-3489","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/156-Peach-St-Vallejo-CA-94589/15653427_zpid/","Vallejo, CA 94589","For sale","156 Peach St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,125","3","2","null","$415,000","Single Family","1986","Forced air","Central","Single Family","6,155 sqft","$2,225/mo","1","2","2","{""targetDiv"":""gpt-ad-8b059524-d851-438b-b791-000c080bcf0f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""156 Peach St"",""bd"":""3"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15653427"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""4609989766990641534"",""sqftrange"":""1000-1499"",""price"":""415000"",""sqft"":""1125"",""posting_url"":""https://www.coldwellbanker.com/property/156-Peach-St-Vallejo-CA-94589/11819907/detail"",""mlong"":""-122.247242"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94589"",""mlat"":""38.136013"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn67012r9ehx01000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Richardson_Park"",""yrblt"":""1980-1989"",""zestimate"":""419489"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903362-3160","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/514-Indiana-St-Vallejo-CA-94590/15657158_zpid/","Vallejo, CA 94590","Pre-foreclosure","514 Indiana St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","2","null","$359,690","$359,690","Single Family","1949","Other","No Data","Single Family","6,500 sqft","null","2","2","null","{""targetDiv"":""gpt-ad-8c5bce4c-37d3-4aea-9b5f-c3e1f5cf5683"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""514 Indiana St"",""bd"":""2"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15657158"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""8087077735183402193"",""sqftrange"":""1000-1499"",""price"":""386764"",""sqft"":""1276"",""posting_url"":"""",""mlong"":""-122.255625"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94590"",""mlat"":""38.111281"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Vista"",""yrblt"":""1940-1959"",""zestimate"":""386764"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","NEXT","https://www.zillow.com/vallejo-ca/7_p/","",""
"1572903854-3542","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/257-Thomas-Ave-Vallejo-CA-94590/15660147_zpid/","Vallejo, CA 94590","For sale","257 Thomas Ave,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,384","3","2","$357,059","$360,000","Single Family","1940","None","None","Single Family","7,405 sqft","$2,000/mo","4","1","2","{""targetDiv"":""gpt-ad-5abbc19b-7b36-45df-a78e-7b1a842c3289"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""257 Thomas Ave"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15660147"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-9098566375866840402"",""sqftrange"":""1000-1499"",""price"":""360000"",""sqft"":""1384"",""posting_url"":""http://greathomes.org/mls/property/21924790"",""mlong"":""-122.236097"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94590"",""mlat"":""38.094849"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbk2untvm31j1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Old_City_Vallejo"",""yrblt"":""1940-1959"",""zestimate"":""357059"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904091-3647","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1000-Napa-St-Vallejo-CA-94590/15657699_zpid/","Vallejo, CA 94590","For sale","1000 Napa St,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","2,211","4","2","null","$629,900","Single Family","1920","Other","None","Single Family","3,049 sqft","$2,475/mo","1","1","2","{""targetDiv"":""gpt-ad-61f3895c-0ec8-4b23-b54c-6a3e78a1ea0f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1000 Napa St"",""bd"":""4"",""fsbid"":""4398"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15657699"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-562807271807340664"",""sqftrange"":""2000-2499"",""price"":""629900"",""sqft"":""2211"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/1190926-1000-Napa-St-Vallejo-CA-94590?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.251367"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94590"",""mlat"":""38.104182"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrzll0qiy1971000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Old_City_Vallejo"",""yrblt"":""1920-1939"",""zestimate"":""624943"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
