web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572906415-5495","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/7509-Oak-Leaf-Dr-Santa-Rosa-CA-95409/15766300_zpid/","Santa Rosa, CA 95409","For sale","7509 Oak Leaf Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,211","2","2","$488,653","$499,000","Single Family","1976","Other","No Data","Single Family","6,969 sqft","$2,400/mo","7","8","9","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906499-5566","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/966-Sonoma-Ave-Santa-Rosa-CA-95404/2083970259_zpid/","Santa Rosa, CA 95404","For sale","966 Sonoma Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","3,387","4","1.5","None","$1,439,000","Single Family","1903","No Data","No Data","Single Family","0.31 acres","$2,900/mo","3","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907142-6072","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4008-Garnet-Pl-Santa-Rosa-CA-95405/15761406_zpid/","Santa Rosa, CA 95405","For sale","4008 Garnet Pl,","2","https://www.zillow.com/santa-rosa-ca/2_p/","","","","","","","2,559","4","3","$1,168,798","$1,195,000","Single Family","1986","None","No Data","Single Family","1.12 acres","$3,969/mo","4","4","7","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906423-5503","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2520-Amber-Ln-Santa-Rosa-CA-95404/122167275_zpid/","Santa Rosa, CA 95404","For sale","2520 Amber Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,096","3","2","null","$1,299,000","Single Family","2015","Other, Radiant","No Data","Single Family","7.42 acres","$3,500/mo","7","8","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904591-4004","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3575-Alturia-Hts-Santa-Rosa-CA-95403/15863917_zpid/","Santa Rosa, CA 95403","Lot/land","3575 Alturia Hts,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","6,969 sqft","null","None","$245,000","null","null","null","null","null","null","null","7","4","8","{""targetDiv"":""gpt-ad-e17bb171-88f5-4ea5-aa90-8c3e7fc32298"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95403"",""aamgnrc1"":""3575 Alturia Hts"",""mlat"":""38.475522"",""bd"":""4"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISa1f95lbw091v1000000000.jpg"",""zusr"":""true"",""city"":""Santa_Rosa"",""proptp"":""lot"",""pid"":""15863917"",""yrblt"":""1990-1999"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1874865320580685999"",""premieragent"":""no"",""sqftrange"":""2500-2999"",""price"":""245000"",""sqft"":""2649"",""posting_url"":""http://greathomes.org/mls/property/21909125"",""mlong"":""-122.71434"",""state"":""CA"",""prange"":""200-249k""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
"1572905458-4732","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/37-Darcy-Dr-Santa-Rosa-CA-95403/119690374_zpid/","Santa Rosa, CA 95403","For sale","37 Darcy Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,344","2","2","$206,316","$210,000","Mobile / Manufactured","1986","No Data","No Data","Mobile / Manufactured","$156","$2,000/mo","NA","3","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","","","","","","","","","","","","","",""
"1572905607-4854","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/945-W-8th-St-Santa-Rosa-CA-95401/15843895_zpid/","Santa Rosa, CA 95401","Pre-foreclosure","945 W 8th St,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3","null","$273,872","$273,872","Condo","1973","None","No Data","Condo","$145/month","null","2","4","8","{""targetDiv"":""gpt-ad-221d9595-3d76-469e-95e7-bcbedef70a62"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95401"",""aamgnrc1"":""945 W 8th St"",""mlat"":""38.439814"",""bd"":""3"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Santa_Rosa"",""proptp"":""cnd"",""pid"":""15843895"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""370098"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""5247820141494806094"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""370098"",""sqft"":""1272"",""posting_url"":"""",""mlong"":""-122.740061"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572904652-4063","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4452-Parker-Hill-Rd-Santa-Rosa-CA-95404/54787548_zpid/","Santa Rosa, CA 95404","Lot/land","4452 Parker Hill Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","1.58 acres","null","None","$349,000","null","null","null","null","null","null","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
"1572904740-4143","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/6676-Lower-Ridge-Rd-Santa-Rosa-CA-95404/15774403_zpid/","Santa Rosa, CA 95404","Lot/land","6676 Lower Ridge Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","12.78 acres","null","None","$1,099,888","null","null","null","null","null","null","null","7","8","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","","","",""
"1572905759-4970","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1727-Hearn-Ave-Santa-Rosa-CA-95407/15826998_zpid/","Santa Rosa, CA 95407","For sale","1727 Hearn Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,440","2","1","$800,002","$800,000","Single Family","1948","None","No Data","Single Family","0.81 acres","$2,795/mo","3","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572905268-4570","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/7192-Overlook-Dr-Santa-Rosa-CA-95409/15767245_zpid/","Santa Rosa, CA 95409","For sale","7192 Overlook Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,164","3","2","$907,522","$919,500","Single Family","1989","None","No Data","Single Family","3,049 sqft","$2,947/mo","7","8","9","{""targetDiv"":""gpt-ad-2dd9b945-5a6e-4cd4-a659-18a44be8235e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7192 Overlook Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15767245"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-4782916579739059283"",""sqftrange"":""2000-2499"",""price"":""919500"",""sqft"":""2164"",""posting_url"":""http://greathomes.org/mls/property/21920432"",""mlong"":""-122.591956"",""state"":""CA"",""prange"":""900-999k"",""zip"":""95409"",""mlat"":""38.430641"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7ls3k3905hk1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Oakmont"",""yrblt"":""1980-1989"",""zestimate"":""907522"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572906843-5844","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1224-Caribou-Ct-Santa-Rosa-CA-95405/15763377_zpid/","Santa Rosa, CA 95405","For sale","1224 Caribou Ct,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","1,760","4","3","$625,002","$625,000","Single Family","1962","Forced air","None","Single Family","7,200 sqft","$3,000/mo","4","4","7","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905604-4852","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1815-Mark-West-Springs-Rd-Santa-Rosa-CA-95404/15808968_zpid/","Santa Rosa, CA 95404","Lot/land","1815 Mark West Springs Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","1.01 acres","null","null","$345,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572907039-5991","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4616-Wilbur-Ave-Santa-Rosa-CA-95407/54787679_zpid/","Santa Rosa, CA 95407","For sale","4616 Wilbur Ave,","","","3","https://www.zillow.com/santa-rosa-ca/3_p/","","","","","2,740","5","4","$670,002","$669,999","Single Family","2002","No Data","No Data","Single Family","4,791 sqft","$3,250/mo","4","2","3","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906140-5273","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/312-Countryside-Dr-Santa-Rosa-CA-95401/15781365_zpid/","Santa Rosa, CA 95401","For sale","312 Countryside Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,575","5","3","null","$1,150,000","Single Family","1988","Other","Central","Single Family","0.36 acres","$3,908/mo","4","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572905868-5054","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/6360-Meadowridge-Dr-Santa-Rosa-CA-95409/15767876_zpid/","Santa Rosa, CA 95409","For sale","6360 Meadowridge Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,993","3","2","null","$774,000","Single Family","1992","None","No Data","Single Family","3,484 sqft","$2,700/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572904631-4044","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3721-Stanhope-Ct-Santa-Rosa-CA-95404/15864384_zpid/","Santa Rosa, CA 95404","Lot/land","3721 Stanhope Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","9,147 sqft","null","null","$330,000","null","null","null","null","null","null","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
"1572905021-4374","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1729-Hearn-Ave-Santa-Rosa-CA-95407/15826997_zpid/","Santa Rosa, CA 95407","Lot/land","1729 Hearn Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","0.85 acres","null","None","$600,000","null","null","null","null","null","null","$2,150/mo","3","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572905286-4587","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/160-Wembley-Ct-Santa-Rosa-CA-95403/15802818_zpid/","Santa Rosa, CA 95403","Lot/land","160 Wembley Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","0.27 acres","null","null","$209,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
