web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572910765-7509","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/650-Matson-Dr-Napa-CA-94558/19415022_zpid/","Napa, CA 94558","For sale","650 Matson Dr,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","1,961","4","3","$684,402","$689,000","Single Family","1970","Forced air","Central","Single Family","6,098 sqft","$3,200/mo","2","4","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910456-7355","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/26-Avalon-Ct-Napa-CA-94558/19409368_zpid/","Napa, CA 94558","For sale","26 Avalon Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,239","2","3","$539,010","$539,000","Townhouse","1993","Forced air","Central","Townhouse","2,178 sqft","$2,600/mo","6","4","6","{""targetDiv"":""gpt-ad-15d7a52c-511f-4863-aea3-d274dea1cfa1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""26 Avalon Ct"",""bd"":""2"",""fsbid"":""9318"",""city"":""Napa"",""proptp"":""twn"",""pid"":""19409368"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-4115866511788005964"",""sqftrange"":""1000-1499"",""price"":""539000"",""sqft"":""1239"",""posting_url"":""http://www.windermere.com/listing/100726474"",""mlong"":""-122.317714"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94558"",""mlat"":""38.333056"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr1a2yjxnkewv1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Bel_Aire"",""yrblt"":""1990-1999"",""zestimate"":""539010"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909642-6943","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/60-Poplar-Crk-Napa-CA-94558/2088431842_zpid/","Napa, CA 94558","Lot/land","60 Poplar Crk,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","10,680 sqft","null","None","$11,000","null","null","null","null","null","null","$1,850/mo","4","4","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","NEXT","https://www.zillow.com/napa-ca/12_p/"
"1572910881-7562","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2119-Monticello-Rd-Napa-CA-94558/130980060_zpid/","Napa, CA 94558","Lot/land","2119 Monticello Rd,","","","","","","","","","null","10.12 acres","null","None","$1,995,000","null","null","null","null","null","null","$2,324/mo","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910408-7331","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/26-Chapel-Hill-Dr-Napa-CA-94559/19396653_zpid/","Napa, CA 94559","For sale","26 Chapel Hill Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,450","4","3","null","$899,000","Single Family","1966","Forced air","None","Single Family","0.3 acres","$3,400/mo","6","3","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910928-7584","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/150-Silverado-Trl-TRLR-67-Napa-CA-94559/2109149895_zpid/","Napa, CA 94559","For sale","150 Silverado Trl TRLR 67,","","","","","","","","","1,368","2","2","null","$159,000","Mobile / Manufactured","1969","No Data","No Data","Mobile / Manufactured","$116","$2,850/mo","2","3","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910180-7218","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1653-Atlas-Peak-Rd-Napa-CA-94558/19409788_zpid/","Napa, CA 94558","Lot/land","1653 Atlas Peak Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","1.28 acres","null","None","$899,000","null","null","null","null","null","null","null","9","3","6","{""targetDiv"":""gpt-ad-6085c96a-e80b-4f41-8f00-8668b576c397"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""1653 Atlas Peak Rd"",""mlat"":""38.350715"",""bd"":""2"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qn5emlpq2da1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""19409788"",""yrblt"":""1920-1939"",""lot"":""6"",""listtp"":""buy_agent"",""zguidh"":""-6760802584639846756"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""899000"",""sqft"":""1146"",""posting_url"":""http://greathomes.org/mls/property/21924666"",""mlong"":""-122.26761"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910595-7423","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/318-Minahen-St-Napa-CA-94559/19395126_zpid/","Napa, CA 94559","For sale","318 Minahen St,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","1,270","3","2","$699,000","$699,000","Single Family","1964","Other","None","Single Family","6,969 sqft","$3,000/mo","2","2","7","{""targetDiv"":""gpt-ad-1ce265f0-c895-4985-8add-bc26447e0327"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""318 Minahen St"",""bd"":""3"",""fsbid"":""15050"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19395126"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""4328438588739746138"",""sqftrange"":""1000-1499"",""price"":""699000"",""sqft"":""1270"",""posting_url"":"""",""mlong"":""-122.299651"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94559"",""mlat"":""38.285789"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8ycl4w4ny4e0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Fuller_Park"",""yrblt"":""1960-1969"",""zestimate"":""699000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909618-6930","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/60-Poplar-Ct-Napa-CA-94558/2088431852_zpid/","Napa, CA 94558","Lot/land","60 Poplar Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.25 acres","null","None","$11,000","null","null","null","null","null","null","null","4","4","6","{""targetDiv"":""gpt-ad-a8e9453f-8cc9-456d-9aed-d57069ac28a2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""60 Poplar Ct"",""mlat"":""38.3423"",""bd"":""0"",""fsbid"":""16701"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7eqno8ifemif0000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2088431852"",""lot"":""2,3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""6571353585571494765"",""premieragent"":""no"",""price"":""11000"",""posting_url"":""http://www.InteroFolsomLake.com"",""mlong"":""-122.2985"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","NEXT","https://www.zillow.com/napa-ca/12_p/"
"1572910860-7551","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2426-Allegheny-Dr-Napa-CA-94558/19398833_zpid/","Napa, CA 94558","For sale","2426 Allegheny Dr,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","1,771","3","3","null","$699,900","Single Family","1992","Other","No Data","Single Family","5,662 sqft","$3,200/mo","6","4","6","{""targetDiv"":""gpt-ad-3bd983e3-3146-4365-a230-11295ddb4be7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2426 Allegheny Dr"",""bd"":""3"",""fsbid"":""2877"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19398833"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-4013993266672985685"",""sqftrange"":""1500-1999"",""price"":""699900"",""sqft"":""1771"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBDFWCS3/"",""mlong"":""-122.333249"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94558"",""mlat"":""38.331916"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrgul2hjc61b0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Vineyard_Estates"",""yrblt"":""1990-1999"",""zestimate"":""692113"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909967-7108","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/0-Stagecoach-Canyon-Rd-39-Pope-Valley-CA-94567/2094236846_zpid/","Pope Valley, CA 94567","Lot/land","0 Stagecoach Canyon Rd # 39,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.43 acres","null","None","$24,000","null","null","null","null","null","null","$1,850/mo","5","6","8","{""targetDiv"":""gpt-ad-d54cc438-76f9-48f2-8fa8-5bf91096ae26"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 39"",""zip"":""94567"",""aamgnrc1"":""0 Stagecoach Canyon Rd"",""mlat"":""38.688127"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Pope_Valley"",""proptp"":""lot"",""pid"":""2094236846"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4220108986277940786"",""premieragent"":""no"",""price"":""24000"",""posting_url"":""http://greathomes.org/mls/property/21904184"",""mlong"":""-122.357718"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572909698-6972","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1018-Westridge-Dr-238-Napa-CA-94558/2088977690_zpid/","Napa, CA 94558","Lot/land","1018 Westridge Dr # 238,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","10,454 sqft","null","None","$55,000","null","null","null","null","null","null","$1,950/mo","9","3","6","{""targetDiv"":""gpt-ad-4b6f844c-5deb-454c-a78e-645723320063"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 238"",""zip"":""94558"",""aamgnrc1"":""1018 Westridge Dr"",""mlat"":""38.516733"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzzhpyl4nfbtk0000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2088977690"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3489787466460235532"",""premieragent"":""no"",""price"":""55000"",""posting_url"":""http://greathomes.org/mls/property/21626718"",""mlong"":""-122.185377"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","",""
"1572910837-7540","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1930-Stockton-St-Napa-CA-94559/19393954_zpid/","Napa, CA 94559","For sale","1930 Stockton St,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","1,851","4","3","$926,201","$949,000","Single Family","1900","Forced air","Other","Single Family","7,405 sqft","$3,350/mo","2","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910688-7470","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/592-Rainbow-Dr-Napa-CA-94558/19415198_zpid/","Napa, CA 94558","For sale","592 Rainbow Dr,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","1,602","2","3","null","$499,000","Townhouse","1981","Forced air","Central","Townhouse","1,945 sqft","$2,700/mo","2","4","6","{""targetDiv"":""gpt-ad-b47a0b99-cf6e-4abb-8808-8f6ba5ce706c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""592 Rainbow Dr"",""bd"":""2"",""fsbid"":""2877"",""city"":""Napa"",""proptp"":""twn"",""pid"":""19415198"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-6654145899233501622"",""sqftrange"":""1500-1999"",""price"":""499000"",""sqft"":""1602"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CB99M9M3/"",""mlong"":""-122.28322"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94558"",""mlat"":""38.319063"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnety8nj3gh4g0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Stonehouse"",""yrblt"":""1980-1989"",""zestimate"":""499001"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910183-7219","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/4093-Sutro-Dr-Napa-CA-94558/19411518_zpid/","Napa, CA 94558","Pre-foreclosure / auction","4093 Sutro Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","4","null","$617,413","$617,413","Single Family","1997","Other","No Data","Single Family","10,666 sqft","null","6","2","7","{""targetDiv"":""gpt-ad-b99b0a45-cf1c-4d55-b6f9-784739d33eb1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4093 Sutro Dr"",""bd"":""4"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19411518"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-8856094302137727073"",""sqftrange"":""2000-2499"",""price"":""834343"",""sqft"":""2183"",""posting_url"":"""",""mlong"":""-122.343488"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94558"",""mlat"":""38.312257"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""hood"":""Browns_Valley_West"",""yrblt"":""1990-1999"",""zestimate"":""834343"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910619-7435","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/958-Serendipity-Way-Napa-CA-94558/2099930494_zpid/","Napa, CA 94558","For sale","958 Serendipity Way,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","2,121","3","3","$935,138","$960,000","Single Family","2015","Forced air","Other","Single Family","7,405 sqft","$4,250/mo","4","4","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910669-7460","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1074-Headlands-Dr-Napa-CA-94558/19402675_zpid/","Napa, CA 94558","For sale","1074 Headlands Dr,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","1,184","2","2","null","$335,000","Single Family","2001","Other","Central","Single Family","9,147 sqft","$2,300/mo","9","3","6","{""targetDiv"":""gpt-ad-4adbba2d-820d-4f3a-b42c-9b089797419d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1074 Headlands Dr"",""bd"":""2"",""fsbid"":""14642"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19402675"",""lot"":""2"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""5135913243880715988"",""sqftrange"":""1000-1499"",""price"":""335000"",""sqft"":""1184"",""posting_url"":""http://www.coldwellbankerofnapavalley.com"",""mlong"":""-122.182875"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94558"",""mlat"":""38.514857"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7a379mjyr5131000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""2000-2009"",""zestimate"":""330291"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910462-7359","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/14-Peninsula-Ct-Napa-CA-94559/19414279_zpid/","Napa, CA 94559","For sale","14 Peninsula Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,129","4","3","null","$1,150,000","Single Family","1996","Other","No Data","Single Family","5,227 sqft","$4,000/mo","1","2","7","{""targetDiv"":""gpt-ad-79760cf6-a32a-4ed2-900f-291e46e13d83"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""14 Peninsula Ct"",""bd"":""4"",""fsbid"":""2877"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19414279"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1124031584540943981"",""sqftrange"":""2000-2499"",""price"":""1150000"",""sqft"":""2129"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBZMEMLC/"",""mlong"":""-122.290227"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94559"",""mlat"":""38.275659"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7l4h6rmpy510000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Riverpark"",""yrblt"":""1990-1999"",""zestimate"":""1125000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
