web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572910934-7587","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/renato/2083626915_zpid/","Fremont, CA 94536","New construction","4121 Peralta Blvd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,436","3","3","None","$799,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","7","8","{""targetDiv"":""gpt-ad-2969b839-f4a8-4027-8fda-f8a31ba60d30"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" GBRO3A"",""aamgnrc1"":""4125 Peralta Blvd"",""bd"":""3"",""fsbid"":""11274"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2088232124"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""799990"",""sqft"":""1436"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/fremont/renato-209774?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43282&nhf_listing_type=community&utm_term=comm_Renato&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-122.008281"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""94536"",""mlat"":""37.557141"",""plid"":""12439736"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6ypsfzrq5o340000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Centerville"",""yrblt"":""2010-2019"",""zestimate"":""799806"",""premieragent"":""no"",""builderChatId"":""11274-821909"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909613-6927","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42111-Osgood-Rd-UNIT-521-Fremont-CA-94539/2082237198_zpid/","Fremont, CA 94539","New construction","42111 Osgood Rd UNIT 521,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,067","1","1","$739,400","$728,600","Condo","No Data","No Data","No Data","Condo","$450/month","null","7","8","9","{""targetDiv"":""gpt-ad-77275043-dba1-4a53-a989-218eeb452620"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 521"",""aamgnrc1"":""42111 Osgood Rd"",""bd"":""1"",""fsbid"":""16594"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2082237198"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""728600"",""sqft"":""1067"",""posting_url"":""https://www.savantatirvington.com/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53002&nhf_listing_type=community&utm_term=comm_SavantatIrvington&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.951188"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""94539"",""mlat"":""37.527978"",""plid"":""13530470"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz78vaqd8brk40000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Irvington"",""zestimate"":""739400"",""premieragent"":""no"",""builderChatId"":""16594-819000"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572910331-7292","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5671-Spry-Cmn-Fremont-CA-94538/25045990_zpid/","Fremont, CA 94538","Pre-foreclosure / auction","5671 Spry Cmn,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","3","null","$722,601","$722,601","Condo","1994","No Data","No Data","Condo","$300/month","null","8","6","7","{""targetDiv"":""gpt-ad-c043651f-998b-43c8-8577-d0fea939fe89"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5671 Spry Cmn"",""bd"":""3"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""25045990"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-8405077839803624907"",""sqftrange"":""1000-1499"",""price"":""830576"",""sqft"":""1309"",""posting_url"":"""",""mlong"":""-121.985893"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.523947"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqhadn09uizr41000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Blacow"",""yrblt"":""1990-1999"",""zestimate"":""830576"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
"1572911303-7680","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3991-Wildflower-Cmn-Fremont-CA-94538/2083055086_zpid/","Fremont, CA 94538","For sale","3991 Wildflower Cmn,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,433","3","3","$840,007","$840,000","Townhouse","1987","Forced air","Central","Townhouse","2.55 acres","$3,195/mo","8","8","9","{""targetDiv"":""gpt-ad-fd912ef8-2f63-495e-ad48-d1c90d995e36"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3991 Wildflower Cmn"",""bd"":""3"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2083055086"",""lot"":""7"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-562362600683748269"",""sqftrange"":""1000-1499"",""price"":""840000"",""sqft"":""1433"",""posting_url"":"""",""mlong"":""-121.956876"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.525617"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqebybfk05721000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Irvington"",""yrblt"":""1980-1989"",""zestimate"":""840007"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909579-6914","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/chancery-lane-at-metro-crossing/2085641055_zpid/","Fremont, CA 94539","New construction","Buildable plan: C-9, Chancery Lane at Metro Crossing,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,950","2","2","$1,185,119","$1,203,990","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-d01c85a4-0ce8-4c75-a40b-50857aa506cc"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" TM4TES"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641055"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1203990"",""sqft"":""1950"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Chancery-Lane-at-Metro-Crossing/C-9?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=451950&nhf_listing_type=plan&utm_term=plan_C-9&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""6077815"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2z317n519nps1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1185119"",""premieragent"":""no"",""builderChatId"":""830-808778"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572910153-7203","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/innovation-fuse/2087796336_zpid/","Fremont, CA 94538","New construction","Buildable plan: Residence 3, Innovation   Fuse,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,432","2","2.5","None","$893,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","6","7","{""targetDiv"":""gpt-ad-cb97e859-dbed-41e8-a1f4-186c4133616e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 157WI9"",""aamgnrc1"":""44969 Insight St"",""bd"":""2"",""fsbid"":""11527"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2087796336"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""893880"",""sqft"":""1432"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/fremont/innovation/fuse?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_innovation-fuse"",""state"":""CA"",""mlong"":""-121.946"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.5028"",""plid"":""2135989"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISynout6xcbp9f1000000000.jpg"",""zusr"":""true"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815749"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
"1572910802-7527","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/3983-Washington-Blvd-Fremont-CA-94538/2082820216_zpid/","Fremont, CA 94538","Lot/land","3983 Washington Blvd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","1,934 sqft","null","None","$250,000","null","null","null","null","null","null","$2,150/mo","7","6","7","{""targetDiv"":""gpt-ad-228b0596-3ae4-4756-86db-f13c783b6621"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94538"",""aamgnrc1"":""3983 Washington Blvd"",""mlat"":""37.533093"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jbcs3zqst8x1000000000.jpg"",""zusr"":""true"",""city"":""Fremont"",""proptp"":""lot"",""pid"":""2082820216"",""hood"":""Irvington"",""lot"":""1"",""listtp"":""buy_agent"",""zguidh"":""-3914772206085088490"",""premieragent"":""no"",""price"":""250000"",""posting_url"":"""",""mlong"":""-121.958808"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911275-7674","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/37807-Freesia-Ct-Fremont-CA-94536/52978841_zpid/","Fremont, CA 94536","For sale","37807 Freesia Ct,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","3,400","6","5","$2,100,346","$2,138,000","Single Family","2000","Forced air","Central","Single Family","6,865 sqft","$6,341/mo","9","7","8","{""targetDiv"":""gpt-ad-c7953fbb-5302-4408-87f5-1fe62bf7d806"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""37807 Freesia Ct"",""bd"":""6"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""52978841"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""412925819433649995"",""sqftrange"":""3000-3499"",""price"":""2138000"",""sqft"":""3400"",""posting_url"":""http://www.sirishahomes.com"",""mlong"":""-121.989635"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94536"",""mlat"":""37.566151"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISat8zqrsmmcc50000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Parkmont"",""yrblt"":""2000-2009"",""zestimate"":""2100346"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911359-7690","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38627-Cherry-Ln-APT-28-Fremont-CA-94536/152884582_zpid/","Fremont, CA 94536","For sale","38627 Cherry Ln APT 28,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","1,101","3","2","$609,833","$609,000","Condo","1974","Baseboard","Wall","Condo","$405/month","$2,799/mo","6","7","8","{""targetDiv"":""gpt-ad-8b2bfb0b-9654-4c1e-8832-53ec14e784ab"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 28"",""aamgnrc1"":""38627 Cherry Ln"",""bd"":""3"",""fsbid"":""15050"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""152884582"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""6018172532729338562"",""sqftrange"":""1000-1499"",""price"":""609000"",""sqft"":""1101"",""posting_url"":"""",""mlong"":""-121.972366"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94536"",""mlat"":""37.565504"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlh9kune3vfv0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Cherry-Guardino"",""yrblt"":""1970-1979"",""zestimate"":""609833"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910555-7403","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38780-Tyson-Ln-APT-103C-Fremont-CA-94536/64966610_zpid/","Fremont, CA 94536","For sale","38780 Tyson Ln APT 103C,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,305","2","2","$729,428","$740,000","Condo","1982","Forced air","Central","Condo","$470/month","$2,850/mo","9","7","8","{""targetDiv"":""gpt-ad-8c8115bc-5c58-422b-b187-5f8965684633"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 103C"",""aamgnrc1"":""38780 Tyson Ln"",""bd"":""2"",""fsbid"":""13599"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""64966610"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4832615531278592428"",""sqftrange"":""1000-1499"",""price"":""740000"",""sqft"":""1305"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/38780-tyson-ln-fremont-94536/pid-2171111858?lead=MemberKey%3D132853%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.97412"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94536"",""mlat"":""37.562251"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""hood"":""Cherry-Guardino"",""yrblt"":""1980-1989"",""zestimate"":""729428"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","","","","","","","","","","","",""
"1572910988-7615","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/281-Tordo-Ct-Fremont-CA-94539/25033829_zpid/","Fremont, CA 94539","For sale","281 Tordo Ct,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,881","3","2","$1,598,168","$1,598,000","Single Family","1974","Forced air","None","Single Family","7,000 sqft","$4,843/mo","9","10","10","{""targetDiv"":""gpt-ad-2a277c1f-4dc8-4732-935a-04915510f854"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""281 Tordo Ct"",""bd"":""3"",""fsbid"":""14311"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25033829"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-1877869459880301390"",""sqftrange"":""1500-1999"",""price"":""1598000"",""sqft"":""1881"",""posting_url"":"""",""mlong"":""-121.946626"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.5587"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISblm0bk54gpt20000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Kimber-Gomes"",""yrblt"":""1970-1979"",""zestimate"":""1598168"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911249-7669","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5653-Roosevelt-Pl-Fremont-CA-94538/25045094_zpid/","Fremont, CA 94538","For sale","5653 Roosevelt Pl,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,232","3","2","null","$899,999","Single Family","1966","Forced air","Central","Single Family","5,880 sqft","$3,100/mo","8","6","7","{""targetDiv"":""gpt-ad-749aaa8f-c354-49f0-bba3-01d31ab401c8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5653 Roosevelt Pl"",""bd"":""3"",""fsbid"":""4383"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25045094"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-7536648247640435141"",""sqftrange"":""1000-1499"",""price"":""899999"",""sqft"":""1232"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/fremont/5653-roosevelt-pl/pid_32475250/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.993431"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.526216"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrhi3dsukxzwc1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""28_Palms"",""yrblt"":""1960-1969"",""zestimate"":""924851"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910253-7254","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/orchard-heights/2088636907_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Regent, Orchard Heights,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","3,434","4","5","$2,308,810","$2,388,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","10","10","{""targetDiv"":""gpt-ad-6f894da6-14e0-4a86-9104-e5b2894af958"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 9CSQLY"",""aamgnrc1"":""Fazenda St"",""bd"":""4"",""fsbid"":""13211"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2088636907"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""2388000"",""sqft"":""3434"",""posting_url"":""https://robsonhomes.com/neighborhood/orchard-heights?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=34545&nhf_listing_type=community&utm_term=comm_OrchardHeights&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.928548"",""cnty"":""Napa"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94539"",""mlat"":""37.54354"",""plid"":""5961745"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6qzedxsjs4zb0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Mission_Valley"",""yrblt"":""2010-2019"",""zestimate"":""2308810"",""premieragent"":""no"",""builderChatId"":""13211-781658"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
