web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572898737-443","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/620-Swanson-Ln-Colfax-CA-95713/17689675_zpid/","Colfax, CA 95713","For sale","620 Swanson Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","725","2","1","$269,145","$275,000","Single Family","1953","Baseboard, Stove","None","No Data","0.3 acres","$1,450/mo","7","9","null","Tub w/Shower Over, Window","Frame, Wood","Composition","All Electric","$2,878","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900222-568","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Taylor-St-Val-Verde-CA-91384/2101885230_zpid/","Val Verde, CA 91384","Lot/land","Taylor St,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","2,700 sqft","null","None","$7,500","null","null","null","null","null","null","$2,310/mo","6","6","9","null","Los Angeles","Assessor","null","null","","","","","",""
"1572898230-402","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/35521-Avenue-13-1-4-Madera-CA-93636/19133180_zpid/","Madera, CA 93636","For sale","35521 Avenue 13 1/4,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","4","null","$444,901","$444,900","Single Family","1991","Forced air","Central","3 spaces","2.48 acres","$1,695/mo","6","7","7","Central","Composition","null","null","$2,191","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572897925-375","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/ashe-meadows-california-series/2082312708_zpid/","Bakersfield, CA 93313","New construction","Buildable plan: Torrey, Ashe Meadows   California Series,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,580","3","2","$280,549","$284,800","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","5","4","{""targetDiv"":""gpt-ad-8ac4bafb-26d0-4034-88a9-f686ce2ed35f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" JWNWIG"",""aamgnrc1"":""6708 Chestnut Wood Dr"",""bd"":""3"",""fsbid"":""11527"",""city"":""Bakersfield"",""proptp"":""sfh"",""pid"":""2082312708"",""zestibuck"":""250-299k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""284800"",""sqft"":""1580"",""posting_url"":""http://www.lennar.com/new-homes/california/bakersfield/bakersfield/ashe-meadows/california-series?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=fnolen_listing_zillowtrulia_ashe-meadows-california-series"",""state"":""CA"",""mlong"":""-119.066"",""cnty"":""Kern"",""prange"":""250-299k"",""zip"":""93313"",""mlat"":""35.2938"",""plid"":""13568141"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3z35ej6mzbm00000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""2010-2019"",""zestimate"":""280549"",""premieragent"":""no"",""builderChatId"":""11527-815186"",""dma"":""27""}}","Yes","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898854-457","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-S-Lexington-Ave-Dos-Palos-CA-93620/2091930902_zpid/","Dos Palos, CA 93620","Lot/land","0 S Lexington Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","6,098 sqft","null","None","$60,000","null","null","null","null","null","null","null","3","1","5","null","Paved","Public Maintained Road","null","null","","","","","",""
"1572899611-516","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1-Hill-St-Val-Verde-CA-91384/2086137800_zpid/","Val Verde, CA 91384","Lot/land","1 Hill St,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","0.27 acres","null","None","$15,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Standard","VVER - Val Verde","Electricity Available","null","","","","","",""
"1572898435-420","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/672-N-St-Lathrop-CA-95330/15346721_zpid/","Lathrop, CA 95330","For sale","672 N St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,340","3","2","$371,950","$400,000","Single Family","1967","Forced air","Central","2 spaces","9,574 sqft","$1,875/mo","3","6","null","Space in Kitchen","Stucco, Wood","Composition","All Public","$2,445","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900854-614","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/25764-Vine-Rd-Madera-CA-93638/19131340_zpid/","Madera, CA 93638","For sale","25764 Vine Rd,","","","","","","","","","1,536","3","1","null","$240,900","Single Family","1993","Forced air","Central","2 spaces","0.46 acres","$1,350/mo","4","2","3","Central","Asphalt","null","null","$1,573","","","","","",""
"1572900353-577","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/28835-Carnation-Ct-Castaic-CA-91384/20233110_zpid/","Castaic, CA 91384","For sale","28835 Carnation Ct,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","2,800","4","3","$695,145","$699,999","Single Family","1999","Forced air","Central","3 spaces","0.26 acres","$3,500/mo","6","6","9","Central","Stucco","null","null","$8,864","","","","","",""
"1572897790-355","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2011-Olivera-Rd-APT-B-Concord-CA-94520/18342324_zpid/","Concord, CA 94520","For sale","2011 Olivera Rd APT B,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","975","2","2","$330,032","$329,900","Condo","1971","Forced air","Central","1 space","$320/month","$2,000/mo","3","2","4","null","Composition","null","null","$2,174","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572897623-338","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/4212-Bardini-Way-Turlock-CA-95382/16050389_zpid/","Turlock, CA 95382","For sale","4212 Bardini Way,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,799","4","3","$376,449","$389,000","Single Family","1993","Forced air","Central","2 spaces","7,000 sqft","$1,942/mo","4","4","7","Central","Frame, Stucco","Tile","Natural Gas Connected","$4,098","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572900948-624","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2622-Tampico-Dr-Bay-Point-CA-94565/111413769_zpid/","Bay Point, CA 94565","Coming soon: Nov 5.","2622 Tampico Dr,","","","","","","","","","1,839","3","2","$564,695","$569,000","Single Family","2012","Forced air","Central","2 spaces","7,135 sqft","$2,700/mo","5","1","4","Central","No","null","null","$9,619","","","","","",""
"1572899932-551","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1-Vic-San-Martinez-Rd-Val-Verde-CA/2084544003_zpid/","Val Verde, CA --","Lot/land","1 Vic San Martinez Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","5,566 sqft","null","None","$3,500","null","null","null","null","null","null","$1,645/mo","7","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572898859-458","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2278-Chaparral-260-Arnold-CA-95223/2082146312_zpid/","Arnold, CA 95223","For sale","2278 Chaparral # 260,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","3","null","None","$525,000","Condo","1992","No Data","No Data","No Data","No Data","null","4","7","7","null","No","null","null","null","","","","","",""
"1572898118-390","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/mills-station-at-cresleigh-ranch/2082193524_zpid/","Rancho Cordova, CA 95742","New construction","Buildable plan: Residence 1, Mills Station at Cresleigh Ranch,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,932","3","2","$416,524","$422,000","Single Family","2019","Forced air","Central","Single Family","No Data","null","8","9","10","Forced air","Yes","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898411-417","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/141-Milliken-Creek-Dr-Napa-CA-94558/19423084_zpid/","Napa, CA 94558","For sale","141 Milliken Creek Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,056","3","3","$1,334,165","$1,385,000","Condo","1968","Other","Central","2 spaces","$751/month","$4,583/mo","9","3","6","null","Composition","null","null","$15,145","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898782-447","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/18069-Highland-Blvd-Sonoma-CA-95476/15800976_zpid/","Sonoma, CA 95476","For sale","18069 Highland Blvd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,937","3","2","null","$399,998","Single Family","1991","None","No Data","No Data","6,098 sqft","$3,100/mo","4","5","6","null","No","null","null","$5,859","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572899666-528","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29636-Silver-St-Val-Verde-CA-91384/20321772_zpid/","Val Verde, CA 91384","Foreclosed","29636 Silver St,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","2","null","$379,600","$379,600","Mobile / Manufactured","1984","No Data","No Data","1 space","No Data","null","5","6","9","null","No","null","null","$2,211","","","","","",""
"1572899149-481","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/825-Oak-Grove-Rd-APT-29-Concord-CA-94518/18384993_zpid/","Concord, CA 94518","For sale","825 Oak Grove Rd APT 29,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","922","2","2","$309,333","$355,000","Condo","1970","Forced air","Central","1 space","$369/month","null","7","1","4","null","Composition","null","null","$3,940","","","","","",""
"1572900188-566","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/31750-Paseo-De-Castaic-Castaic-CA-91384/79481019_zpid/","Castaic, CA 91384","For sale","31750 Paseo De Castaic,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","1,933","3","3","None","$434,750","Condo","2007","Forced air","Central","2 spaces","$205/month","$2,990/mo","7","6","9","null","No","null","null","$6,172","","","","","",""
